t_video_s,LinPower_true,video,LinPower_fit_mse,LinPower_fit_anchor
966.4,912000.0,93.65568903981776,825400.6474318432,814375.663171934
966.5,912000.0,93.76967361484262,827341.3058283178,816170.3742920349
966.6,912000.0,93.71512202034627,826412.5309491088,815311.4479571297
966.7,915000.0,93.69895351240152,826137.2520291794,815056.8713971209
966.8,915000.0,93.75377095730167,827070.5531771246,815919.9836025783
966.9,915000.0,93.84737633647359,828664.2430689854,817393.8199954801
967.0,915000.0,93.8831974925659,829274.1205662414,817957.8316361755
967.1,923000.0,93.80978577568258,828024.2403544835,816801.9487054592
967.2,923000.0,93.88820688335598,829359.4085650418,818036.705548316
967.3,923000.0,93.8891224838487,829374.9972338036,818051.1218707482
967.4,923000.0,93.84970359266084,828703.8660553372,817430.4631338844
967.5,923000.0,93.73689236816654,826783.1846825841,815654.2266648011
967.6,923000.0,93.78558354675297,827612.1823301816,816420.8795179685
967.7,928000.0,93.82585096067936,828297.7601368586,817054.8984239094
967.8,928000.0,93.84443255034014,828614.1232762323,817347.4694633337
967.9,928000.0,93.72865565918052,826642.9495810403,815524.537948525
968.0,928000.0,93.8098943603085,828026.0890753826,816803.6583932445
968.1,923000.0,93.75777926318817,827138.797081816,815983.0952222487
968.2,923000.0,93.8056608874544,827954.0115628,816737.001472286
968.3,923000.0,93.74269755205617,826882.0215546435,815745.6305067567
968.4,923000.0,93.69048376877973,825993.0493677927,814923.513501466
968.5,923000.0,93.70603085299297,826257.7481615772,815168.3056140528
968.6,911000.0,93.79632548121558,827795.0704560941,816590.0135365603
968.7,911000.0,93.7527918292877,827053.8829127392,815904.5670259555
968.8,911000.0,93.76338302306601,827234.2045845976,816071.327600752
968.9,911000.0,93.84954426402156,828701.1533859998,817427.9544709306
969.0,908000.0,93.95947625558127,830572.8140244237,819158.8568115674
969.1,908000.0,93.96315610243613,830635.4657094879,819216.7967746656
969.2,908000.0,93.85259215385753,828753.0456091396,817475.9441377802
969.3,908000.0,93.80818645488053,827997.0109215318,816776.767062878
969.4,902000.0,93.81513013355412,828115.2313765134,816886.096744786
969.5,902000.0,93.65970205002108,825468.9714304591,814438.8488620629
969.6,902000.0,93.72772040465209,826627.026290077,815509.8121691647
969.7,902000.0,93.74242138412886,826877.3196236424,815741.282184626
969.8,902000.0,93.84176270100974,828568.6674281999,817305.432123797
969.9,902000.0,93.71456488129695,826403.0453097243,815302.6756855566
970.0,886000.0,93.6607988028974,825487.6443314005,814456.1174668956
970.1,886000.0,93.53272462274592,823307.1016305275,812439.5625491312
970.2,886000.0,93.62518764218727,824881.3421363425,813895.4122476829
970.3,886000.0,93.5067869304317,822865.496260996,812031.1681254478
970.4,886000.0,93.62898596426048,824946.0109358032,813955.2176280252
970.5,886000.0,93.65047430538097,825311.8633295388,814293.5560808645
970.6,886000.0,93.73574465541648,826763.6441580469,815636.1556860327
970.7,886000.0,93.67766832513428,825774.8584563499,814721.7316444516
970.8,886000.0,93.65474486053219,825384.5721913301,814360.7968703946
970.9,892000.0,93.56921172896014,823928.3173434627,813014.0597146354
971.0,892000.0,93.5731571751858,823995.4910232697,813076.181595718
971.1,892000.0,93.40731774391132,821171.9713961696,810465.0048518947
971.2,892000.0,93.52016238681901,823093.2217382286,812241.7675009291
971.3,892000.0,93.48885189994573,822560.1411943473,811748.7772962896
971.4,882000.0,93.47672283541665,822353.6363149406,811557.8026229006
971.5,882000.0,93.36678583541152,820481.8904046132,809826.8214232365
971.6,882000.0,93.60920808540565,824609.2802276725,813643.8107634997
971.7,876000.0,93.42245636319048,821429.7158199982,810703.3655981391
971.8,876000.0,93.44982521166007,821895.6875146136,811134.293876654
971.9,876000.0,93.28705825793364,819124.4787317682,808571.4939383813
972.0,876000.0,93.41299750909297,821268.6729365962,810554.4339499008
972.1,876000.0,93.3000474635505,819345.6280490193,808776.0117142012
972.2,877000.0,93.2540432512594,818562.3776764453,808051.6657107854
972.3,877000.0,93.25545779096244,818586.4610960768,808073.9379360783
972.4,877000.0,93.22134173049538,818005.6139140297,807536.7733848142
972.5,877000.0,92.98839865996013,814039.6130263114,803869.0357198813
972.6,877000.0,93.09214222671812,815805.9118774077,805502.5000097544
972.7,877000.0,93.07422434757179,815500.8488230009,805220.379232048
972.8,877000.0,93.17522867181556,817220.510363882,806810.7135721026
972.9,877000.0,93.08291065347224,815648.7385920892,805357.1469463527
973.0,877000.0,93.13551684867967,816544.3918365182,806185.4425600739
973.1,877000.0,93.09821548408581,815909.3128674275,805598.1247250342
973.2,877000.0,93.1360621534135,816553.6759893093,806194.0284978594
973.3,889000.0,93.12614327296224,816384.8008706612,806037.8536378755
973.4,889000.0,93.18936132316033,817461.1275569599,807033.2351415292
973.5,889000.0,93.26470132465981,818743.8380155328,808219.4793193056
973.6,889000.0,93.26933277520213,818822.6913461771,808292.4024827133
973.7,891000.0,93.20435039033643,817716.3257630705,807269.2411584402
973.8,891000.0,93.29847986634348,819318.9387300354,808751.3295662994
973.9,891000.0,93.2796065743385,818997.6091765359,808454.1656120815
974.0,891000.0,93.13507931125784,816536.9424893477,806178.5534412942
974.1,898000.0,92.9150574645336,812790.9334862868,802714.2631643424
974.2,898000.0,93.00803745042865,814373.9756680198,804178.2526084953
974.3,898000.0,92.97111548200321,813745.3561550416,803596.9084459655
974.4,898000.0,93.04056711346104,814927.8134454957,804690.4389983171
974.5,905000.0,92.91400058494159,812772.9394528496,802697.6223727618
974.6,905000.0,93.12677495407992,816395.5556351955,806047.7995900011
974.7,905000.0,93.13759176923256,816579.7186515026,806218.1126208149
974.8,905000.0,93.31415334922427,819585.789539875,808998.1118525055
974.9,905000.0,93.29055259438043,819183.9719865713,808626.5130010664
975.0,905000.0,93.4337318125134,821621.6873687606,810880.8999204766
975.1,905000.0,93.3239178866843,819752.0368729492,809151.8565496134
975.2,905000.0,93.42435988516941,821462.1244674881,810733.3369522649
975.3,902000.0,93.30558769190142,819439.9538879783,808863.2437754439
975.4,902000.0,93.48229588087018,822448.5208855148,811645.5513963299
975.5,902000.0,93.34203570440268,820060.5040060969,809437.1254022105
975.6,902000.0,93.47865711861365,822386.568691331,811588.2583188782
975.7,892000.0,93.31520496262962,819603.6939132034,809014.6697268691
975.8,892000.0,93.27754893301874,818962.5765512593,808421.7676165022
975.9,892000.0,93.28222500633468,819042.1896124226,808495.393374871
976.0,892000.0,93.35137469531281,820219.5061440652,809584.1697793405
976.1,887000.0,93.44201598569454,821762.7305777941,811011.335970493
976.2,887000.0,93.55815314721752,823740.0381003525,812839.9400179861
976.3,887000.0,93.6039841796318,824520.3399776414,813561.5592677982
976.4,887000.0,93.5861361355396,824216.465908535,813280.5380577149
976.5,884000.0,93.54235224903343,823471.0179656008,812591.1515510168
976.6,884000.0,93.62626993399006,824899.7688284984,813912.4531598699
976.7,884000.0,93.56787094921071,823905.4897329903,812992.9488553337
976.8,884000.0,93.59315354629516,824335.9416981433,813391.0286667694
976.9,887000.0,93.36289063807212,820415.5722433974,809765.490721442
977.0,887000.0,93.46899810162773,822222.1179100624,811436.1750638403
977.1,887000.0,93.4790819135739,822393.8010901553,811594.946804919
977.2,896000.0,93.56518467490028,823859.7542394407,812950.6529010299
977.3,896000.0,93.46291290176796,822118.5135916753,811340.3623115099
977.4,896000.0,93.5411173525188,823449.9930831606,812571.7078455286
977.5,896000.0,93.58831353601752,824253.5375080828,813314.8216864408
977.6,896000.0,93.56188606533073,823803.5933566508,812898.7155992147
977.7,896000.0,93.28779117041785,819136.9570233796,808583.0337996755
977.8,896000.0,93.39307521363116,820929.4834457675,810240.7532155078
977.9,904000.0,93.3087968577536,819494.5919357613,808913.772767107
978.0,904000.0,93.36555478128541,820460.9309412313,809807.4382169642
978.1,904000.0,93.29307558961007,819226.9275520556,808666.2380918835
978.2,907000.0,93.26709087293658,818784.5215635134,808257.1032597676
978.3,907000.0,93.46091531480877,822084.5034292985,811308.9098844754
978.4,907000.0,93.52750442581882,823218.2245259227,812357.3694500024
978.5,907000.0,93.49842112560495,822723.0632223433,811899.4467679933
978.6,907000.0,93.44426870942402,821801.0846026225,811046.8055796653
978.7,910000.0,93.43945255122347,821719.0865090329,810970.9741553098
978.8,910000.0,93.43841462129757,821701.415105466,810954.6317302098
978.9,910000.0,93.39234008122119,820916.967358537,810229.1784010155
979.0,910000.0,93.53216402586128,823297.5571193427,812430.7358332134
979.1,906000.0,93.44924549277987,821885.8174395422,811125.1660808921
979.2,906000.0,93.48143573234655,822433.8763210706,811632.0081768199
979.3,906000.0,93.38158216596186,820733.8071496051,810059.7927614162
979.4,906000.0,93.44978618479786,821895.0230579725,811133.6793904959
979.5,891000.0,93.409279114549,821205.3649531116,810495.8870453257
979.6,891000.0,93.54031724674748,823436.3707839781,812559.110011789
979.7,891000.0,93.5119115712518,822952.7464633523,812111.8566735636
979.8,891000.0,93.54986401885128,823598.9105262058,812709.4259475376
979.9,881000.0,93.57011293076174,823943.6608655385,813028.2493266459
980.0,881000.0,93.56804473323538,823908.448514269,812995.6851213723
980.1,881000.0,93.43856933401557,821704.0491858684,810957.0677145116
980.2,883000.0,93.55180013607442,823631.8741280339,812739.9105206425
980.3,883000.0,93.62217616119864,824830.0697965093,813847.9958457963
980.4,883000.0,93.65711724422029,825424.963501496,814398.150550796
980.5,890000.0,93.69949108738005,826146.4045780711,815065.3356282825
980.6,890000.0,93.61576227225815,824720.8693417662,813747.0078147221
980.7,890000.0,93.6509233979329,825319.5094099976,814300.6271375995
980.8,890000.0,93.75574795394964,827104.212776626,815951.1118308296
980.9,899000.0,93.6724627946192,825686.2310565461,814639.7694710663
981.0,899000.0,93.66117387523457,825494.030171592,814462.0230597726
981.1,899000.0,93.69880286219059,826134.6871154907,815054.4993778479
981.2,899000.0,93.90029727018883,829565.2549325761,818227.0712332388
981.3,908000.0,93.93029613795225,830076.0043440391,818699.4097189831
981.4,908000.0,93.91922882764882,829887.5764917438,818525.1525893069
981.5,908000.0,93.83169367157014,828397.2359294901,817146.8931363949
981.6,908000.0,93.86561940754207,828974.842718445,817681.0609884325
981.7,908000.0,93.85140193696942,828732.7814251743,817457.203922414
981.8,908000.0,94.03284708791473,831821.9981512513,820314.0960064428
981.9,908000.0,94.00839893289896,831405.7530821329,819929.1546609739
982.0,900000.0,93.91423363171364,829802.5301691906,818446.502178144
982.1,900000.0,93.94401823635576,830309.6316175384,818915.4670459549
982.2,900000.0,94.06289161925444,832333.5250135469,820787.153474805
982.3,900000.0,93.8893522750777,829378.9095726258,818054.739982005
982.4,900000.0,93.96453874760947,830659.0061048826,819238.5668138766
982.5,900000.0,93.98078827552096,830935.664440217,819494.4190503112
982.6,900000.0,94.07029611744719,832459.5912079094,820903.7388570146
982.7,900000.0,94.09616641902892,832900.0492082394,821311.0721994336
982.8,900000.0,94.27724715538366,835983.0615489003,824162.2264990485
982.9,900000.0,94.22871735986224,835156.8115485182,823398.1146562004
983.0,903000.0,94.28515654103526,836117.7237667695,824286.7614405439
983.1,903000.0,94.24953641341673,835511.2689045102,823725.9150354716
983.2,903000.0,94.43766430377754,838714.2634321479,826688.028257879
983.3,903000.0,94.52313272184605,840169.4164923043,828033.7464859071
983.4,905000.0,94.48142893662417,839459.3835695342,827377.1116116561
983.5,905000.0,94.35204762171769,837256.586085178,825339.9755821074
983.6,905000.0,94.36850094257657,837536.7141223946,825599.0365813838
983.7,905000.0,94.36943487166357,837552.6148468917,825613.7414913899
983.8,905000.0,94.34618641446471,837156.7953804575,825247.6896405066
983.9,905000.0,94.35362052952738,837283.3658204805,825364.7413465658
984.0,905000.0,94.42847927088208,838557.8825252876,826543.4079820884
984.1,915000.0,94.34969895663914,837216.5985991152,825302.9953562047
984.2,915000.0,94.24939431265784,835508.8495505685,823723.67762912
984.3,915000.0,94.23498635652074,835263.5451218998,823496.8213278041
984.4,915000.0,94.3937467536147,837966.5397821935,825996.5371887793
984.5,925000.0,94.49965379139707,839769.6730752136,827664.065785201
984.6,925000.0,94.5127093454088,839991.9520152188,827869.6282304602
984.7,925000.0,94.54706705987235,840576.9135070946,828410.5976747514
984.8,925000.0,94.59868439819206,841455.730847002,829223.3235286856
984.9,936000.0,94.61338312946069,841705.985903423,829454.7581456364
985.0,936000.0,94.60803751217685,841614.9734391142,829370.5902765978
985.1,936000.0,94.50860736378729,839922.1132227839,827805.0416666295
985.2,936000.0,94.48771220550474,839566.3601363872,827476.0430023996
985.3,942000.0,94.49283474324005,839653.5745324153,827556.6984370032
985.4,942000.0,94.52696399405414,840234.6462883374,828094.0706730569
985.5,942000.0,94.48191566382184,839467.670403281,827384.7752338077
985.6,949000.0,94.67613480183101,842774.372216674,830442.79643225
985.7,949000.0,94.63253856410786,842032.1191111668,829756.3644951284
985.8,949000.0,94.73060610218305,843701.7800380569,831300.4585189563
985.9,949000.0,94.68095103426941,842856.3715742091,830518.6290254961
986.0,957000.0,94.60066101299793,841489.3839454039,829254.4457447529
986.1,957000.0,94.578887208945,841118.6713674143,828911.6126179709
986.2,957000.0,94.52549522035754,840209.6395011805,828070.9445221226
986.3,957000.0,94.47237590142319,839305.2500056503,827234.5696673419
986.4,957000.0,94.42721788801508,838536.4066961985,826523.5472434086
986.5,957000.0,94.55088606403997,840641.9344320965,828470.7286990227
986.6,957000.0,94.40704792838596,838193.0005686393,826205.9669845845
986.7,951000.0,94.42945117995285,838574.429882668,826558.7108949313
986.8,951000.0,94.67456074845252,842747.5729773489,830418.01263057
986.9,951000.0,94.59070081443694,841319.8053601987,829097.6203224366
987.0,951000.0,94.59134331413433,841330.7443177919,829107.7366153763
987.1,951000.0,94.59749539693863,841435.4873599741,829204.6024537429
987.2,942000.0,94.66278964174401,842547.162552827,830232.6740783926
987.3,942000.0,94.57895793373622,841119.8755010429,828912.7261946916
987.4,942000.0,94.53583503276278,840385.6812485643,828233.7470443007
987.5,942000.0,94.60021329785786,841481.7613162401,829247.3963756575
987.6,931000.0,94.68712893423091,842961.5541695757,830615.9013604359
987.7,931000.0,94.65429970600697,842402.6161080995,830098.998253634
987.8,931000.0,94.55568349917837,840723.6137538895,828546.2653248245
987.9,931000.0,94.48053817632228,839444.2178204954,827363.0864032558
988.0,931000.0,94.46895041984014,839246.9290477955,827180.6347389759
988.1,924000.0,94.5535407632222,840687.1323394186,828512.5274962883
988.2,924000.0,94.59472474892873,841388.3153516308,829160.978017786
988.3,924000.0,94.52755806125937,840244.7606525805,828103.4243862156
988.4,924000.0,94.41574139132216,838341.0121907194,826342.8473879229
988.5,929000.0,94.44495391538128,838838.373610764,826802.8047265687
